Data_year,Type_habitat,loyer_median,loyer_moyen,loyer_mensuel_median,surface_moyenne,nombre_observations,Ville
2024.0,Appartement,"18,3","18,0",433.0,24.0,600.0,Rennes
2024.0,Appartement,"14,2","14,1",600.0,43.0,595.0,Rennes
2024.0,Appartement,"11,5","12,1",733.0,64.0,282.0,Rennes
2024.0,Appartement,"10,8","11,3",983.0,94.0,120.0,Rennes
2024.0,Appartement,,,,,2360.0,Rennes
2024.0,Appartement,"18,0","17,6",446.0,25.0,651.0,Rennes
2024.0,Appartement,"13,1","13,5",570.0,43.0,907.0,Rennes
2024.0,Appartement,"11,3","11,5",730.0,65.0,528.0,Rennes
2024.0,Appartement,"11,3","11,5",939.0,90.0,274.0,Rennes
2024.0,Appartement,"14,3","13,7",589.0,46.0,1597.0,Rennes
2024.0,Appartement,"18,3","18,0",433.0,24.0,600.0,Rennes
2024.0,Appartement,"14,2","14,1",600.0,43.0,595.0,Rennes
2024.0,Appartement,"11,5","12,1",733.0,64.0,282.0,Rennes
2024.0,Appartement,"10,8","11,3",983.0,94.0,120.0,Rennes
2024.0,Appartement,,,,,2360.0,Rennes
2024.0,Appartement,,,,,651.0,Rennes
2024.0,Appartement,,,,,907.0,Rennes
2024.0,Appartement,,,,,528.0,Rennes
2024.0,Appartement,,,,,274.0,Rennes
2024.0,Appartement,"14,0","13,8",568.0,45.0,1020.0,Rennes
2024.0,Appartement,"18,1","18,1",430.0,25.0,433.0,Rennes
2024.0,Appartement,"13,3","14,1",583.0,43.0,348.0,Rennes
2024.0,Appartement,"11,6","11,8",700.0,63.0,140.0,Rennes
2024.0,Appartement,"11,5","11,7",1013.0,105.0,99.0,Rennes
2024.0,Appartement,"15,4","14,6",555.0,41.0,487.0,Rennes
2024.0,Appartement,,,,,533.0,Rennes
2024.0,Appartement,"11,9","12,1",610.0,54.0,568.0,Rennes
2024.0,Appartement,"21,7","19,0",400.0,21.0,96.0,Rennes
2024.0,Appartement,"12,0","12,2",563.0,44.0,198.0,Rennes
2024.0,Appartement,"10,8","11,3",703.0,65.0,170.0,Rennes
2024.0,Appartement,"11,7","11,5",856.0,81.0,104.0,Rennes
2024.0,Appartement,"12,0","12,4",610.0,53.0,205.0,Rennes
2024.0,Appartement,,,,,363.0,Rennes
2024.0,Appartement,"13,6","13,0",550.0,48.0,750.0,Rennes
2024.0,Appartement,"18,3","17,9",463.0,26.0,269.0,Rennes
2024.0,Appartement,"13,3","13,5",558.0,43.0,298.0,Rennes
2024.0,Appartement,"11,4","11,2",746.0,67.0,103.0,Rennes
2024.0,Appartement,"9,6","10,4",900.0,88.0,80.0,Rennes
2024.0,Appartement,"13,4","12,5",550.0,51.0,265.0,Rennes
2024.0,Appartement,,,,,485.0,Rennes
2024.0,Appartement,"14,2","13,8",620.0,47.0,837.0,Rennes
2024.0,Appartement,"18,6","18,5",440.0,24.0,262.0,Rennes
2024.0,Appartement,"14,2","14,2",620.0,43.0,357.0,Rennes
2024.0,Appartement,"12,2","11,9",790.0,66.0,156.0,Rennes
2024.0,Appartement,"11,5","12,0",1100.0,94.0,62.0,Rennes
2024.0,Appartement,"15,0","14,5",620.0,44.0,346.0,Rennes
2024.0,Appartement,,,,,491.0,Rennes
2024.0,Appartement,"13,2","13,3",642.0,50.0,782.0,Rennes
2024.0,Appartement,"14,1","14,9",427.0,28.0,191.0,Rennes
2024.0,Appartement,"13,8","14,0",582.0,43.0,301.0,Rennes
2024.0,Appartement,"12,4","12,6",803.0,64.0,241.0,Rennes
2024.0,Appartement,,,,,49.0,Rennes
2024.0,Appartement,"13,7","13,7",648.0,46.0,294.0,Rennes
2024.0,Appartement,,,,,488.0,Rennes
2024.0,Appartement,"14,0","13,8",568.0,45.0,1020.0,Rennes
2024.0,Appartement,"18,1","18,1",430.0,25.0,433.0,Rennes
2024.0,Appartement,"13,3","14,1",583.0,43.0,348.0,Rennes
2024.0,Appartement,"11,6","11,8",700.0,63.0,140.0,Rennes
2024.0,Appartement,"11,5","11,7",1013.0,105.0,99.0,Rennes
2024.0,Appartement,"15,4","14,6",555.0,41.0,487.0,Rennes
2024.0,Appartement,,,,,533.0,Rennes
2024.0,Appartement,"11,9","12,1",610.0,54.0,568.0,Rennes
2024.0,Appartement,"21,7","19,0",400.0,21.0,96.0,Rennes
2024.0,Appartement,"12,0","12,2",563.0,44.0,198.0,Rennes
2024.0,Appartement,"10,8","11,3",703.0,65.0,170.0,Rennes
2024.0,Appartement,"11,7","11,5",856.0,81.0,104.0,Rennes
2024.0,Appartement,"12,0","12,4",610.0,53.0,205.0,Rennes
2024.0,Appartement,,,,,363.0,Rennes
2024.0,Appartement,"13,6","13,0",550.0,48.0,750.0,Rennes
2024.0,Appartement,"18,3","17,9",463.0,26.0,269.0,Rennes
2024.0,Appartement,"13,3","13,5",558.0,43.0,298.0,Rennes
2024.0,Appartement,"11,4","11,2",746.0,67.0,103.0,Rennes
2024.0,Appartement,"9,6","10,4",900.0,88.0,80.0,Rennes
2024.0,Appartement,"13,4","12,5",550.0,51.0,265.0,Rennes
2024.0,Appartement,,,,,485.0,Rennes
2024.0,Appartement,"14,2","13,8",620.0,47.0,837.0,Rennes
2024.0,Appartement,"18,6","18,5",440.0,24.0,262.0,Rennes
2024.0,Appartement,"14,2","14,2",620.0,43.0,357.0,Rennes
2024.0,Appartement,"12,2","11,9",790.0,66.0,156.0,Rennes
2024.0,Appartement,"11,5","12,0",1100.0,94.0,62.0,Rennes
2024.0,Appartement,"15,0","14,5",620.0,44.0,346.0,Rennes
2024.0,Appartement,,,,,491.0,Rennes
2024.0,Appartement,"13,2","13,3",642.0,50.0,782.0,Rennes
2024.0,Appartement,"14,1","14,9",427.0,28.0,191.0,Rennes
2024.0,Appartement,"13,8","14,0",582.0,43.0,301.0,Rennes
2024.0,Appartement,"12,4","12,6",803.0,64.0,241.0,Rennes
2024.0,Appartement,,,,,49.0,Rennes
2024.0,Appartement,"13,7","13,7",648.0,46.0,294.0,Rennes
2024.0,Appartement,,,,,488.0,Rennes
2024.0,,"12,6","12,3",585.0,52.0,3195.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,"10,9","11,1",1000.0,94.0,288.0,Rennes
2024.0,,"11,3","11,8",1200.0,109.0,55.0,Rennes
2024.0,,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,,"12,7","12,9",544.0,43.0,1194.0,Rennes
2024.0,,"11,1","11,2",706.0,63.0,858.0,Rennes
2024.0,,"10,7","10,8",850.0,88.0,233.0,Rennes
2024.0,,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,,"12,8","12,9",545.0,43.0,1197.0,Rennes
2024.0,,"11,1","11,3",707.0,63.0,865.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,"10,9","10,9",865.0,85.0,203.0,Rennes
2024.0,,"11,1","11,5",1300.0,113.0,85.0,Rennes
2024.0,,"11,3","11,8",1200.0,109.0,55.0,Rennes
2024.0,,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,,"12,7","12,9",544.0,43.0,1194.0,Rennes
2024.0,,"11,1","11,2",706.0,63.0,858.0,Rennes
2024.0,,"10,7","10,8",850.0,88.0,233.0,Rennes
2024.0,,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,,"12,8","12,9",545.0,43.0,1197.0,Rennes
2024.0,,"11,1","11,3",707.0,63.0,865.0,Rennes
2024.0,,"12,9","12,8",575.0,48.0,1214.0,Rennes
2024.0,,"10,7","10,7",850.0,85.0,81.0,Rennes
2024.0,,"17,4","17,4",425.0,25.0,400.0,Rennes
2024.0,,"13,1","13,3",561.0,43.0,449.0,Rennes
2024.0,,"11,5","11,8",720.0,62.0,284.0,Rennes
2024.0,,"12,3","12,2",589.0,54.0,1981.0,Rennes
2024.0,,,,,,207.0,Rennes
2024.0,,,,,,445.0,Rennes
2024.0,,,,,,748.0,Rennes
2024.0,,,,,,581.0,Rennes
2024.0,,"12,9","12,8",575.0,48.0,1214.0,Rennes
2024.0,,"10,7","10,5",786.0,81.0,58.0,Rennes
2024.0,,,,,,23.0,Rennes
2024.0,,"17,4","17,4",425.0,25.0,400.0,Rennes
2024.0,,"13,1","13,3",561.0,43.0,449.0,Rennes
2024.0,,"11,5","11,8",720.0,62.0,284.0,Rennes
2024.0,,"12,3","12,2",589.0,54.0,1981.0,Rennes
2024.0,,,,,,145.0,Rennes
2024.0,,,,,,62.0,Rennes
2024.0,,,,,,445.0,Rennes
2024.0,,,,,,748.0,Rennes
2024.0,,,,,,581.0,Rennes
2024.0,,"16,0","14,9",500.0,40.0,241.0,Rennes
2024.0,,,,,,19.0,Rennes
2024.0,,"18,1","18,7",425.0,23.0,95.0,Rennes
2024.0,,"13,2","13,4",529.0,40.0,87.0,Rennes
2024.0,,,,,,40.0,Rennes
2024.0,,"17,0","16,6",470.0,32.0,85.0,Rennes
2024.0,,,,,,156.0,Rennes
2024.0,,"11,6","11,6",661.0,58.0,493.0,Rennes
2024.0,,"10,7","10,6",833.0,84.0,86.0,Rennes
2024.0,,"15,3","16,1",421.0,26.0,93.0,Rennes
2024.0,,"13,1","12,9",522.0,43.0,118.0,Rennes
2024.0,,"11,5","11,2",674.0,62.0,196.0,Rennes
2024.0,,"11,5","11,7",750.0,61.0,160.0,Rennes
2024.0,,,,,,333.0,Rennes
2024.0,,"12,7","12,3",545.0,53.0,425.0,Rennes
2024.0,,"11,1","10,8",1200.0,105.0,55.0,Rennes
2024.0,,"15,9","16,1",450.0,28.0,209.0,Rennes
2024.0,,"12,7","13,1",548.0,44.0,119.0,Rennes
2024.0,,,,,,42.0,Rennes
2024.0,,"13,3","13,4",545.0,42.0,167.0,Rennes
2024.0,,,,,,258.0,Rennes
2024.0,,"13,2","13,2",525.0,47.0,509.0,Rennes
2024.0,,,,,,38.0,Rennes
2024.0,,"20,0","18,3",428.0,24.0,231.0,Rennes
2024.0,,"12,9","12,7",535.0,43.0,160.0,Rennes
2024.0,,"11,6","11,7",728.0,61.0,80.0,Rennes
2024.0,,"15,0","14,6",486.0,38.0,215.0,Rennes
2024.0,,,,,,294.0,Rennes
2024.0,,"12,3","11,9",595.0,54.0,1527.0,Rennes
2024.0,,"10,7","11,0",1025.0,98.0,90.0,Rennes
2024.0,,"13,8","14,1",418.0,29.0,217.0,Rennes
2024.0,,"12,7","12,8",560.0,44.0,713.0,Rennes
2024.0,,"11,1","11,2",716.0,64.0,507.0,Rennes
2024.0,,"12,6","12,3",578.0,51.0,587.0,Rennes
2024.0,,,,,,940.0,Rennes
2024.0,,"16,0","14,9",500.0,40.0,241.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,,,,,9.0,Rennes
2024.0,,"18,1","18,7",425.0,23.0,95.0,Rennes
2024.0,,"13,2","13,4",529.0,40.0,87.0,Rennes
2024.0,,,,,,40.0,Rennes
2024.0,,"17,0","16,6",470.0,32.0,85.0,Rennes
2024.0,,,,,,156.0,Rennes
2024.0,,"11,6","11,6",661.0,58.0,493.0,Rennes
2024.0,,"10,7","10,6",786.0,83.0,72.0,Rennes
2024.0,,,,,,14.0,Rennes
2024.0,,"15,3","16,1",421.0,26.0,93.0,Rennes
2024.0,,"13,1","12,9",522.0,43.0,118.0,Rennes
2024.0,,"11,5","11,2",674.0,62.0,196.0,Rennes
2024.0,,"11,5","11,7",750.0,61.0,160.0,Rennes
2024.0,,,,,,333.0,Rennes
2024.0,,"12,7","12,3",545.0,53.0,425.0,Rennes
2024.0,,,,,,31.0,Rennes
2024.0,,,,,,24.0,Rennes
2024.0,,"15,9","16,1",450.0,28.0,209.0,Rennes
2024.0,,"12,7","13,1",548.0,44.0,119.0,Rennes
2024.0,,,,,,42.0,Rennes
2024.0,,"13,3","13,4",545.0,42.0,167.0,Rennes
2024.0,,,,,,258.0,Rennes
2024.0,,"13,2","13,2",525.0,47.0,509.0,Rennes
2024.0,,,,,,19.0,Rennes
2024.0,,,,,,19.0,Rennes
2024.0,,"20,0","18,3",428.0,24.0,231.0,Rennes
2024.0,,"12,9","12,7",535.0,43.0,160.0,Rennes
2024.0,,"11,6","11,7",728.0,61.0,80.0,Rennes
2024.0,,"15,0","14,6",486.0,38.0,215.0,Rennes
2024.0,,,,,,294.0,Rennes
2024.0,,"12,3","11,9",595.0,54.0,1527.0,Rennes
2024.0,,"10,9","11,2",898.0,84.0,71.0,Rennes
2024.0,,,,,,19.0,Rennes
2024.0,,"13,8","14,1",418.0,29.0,217.0,Rennes
2024.0,,"12,7","12,8",560.0,44.0,713.0,Rennes
2024.0,,"11,1","11,2",716.0,64.0,507.0,Rennes
2024.0,,"12,6","12,3",578.0,51.0,587.0,Rennes
2024.0,,,,,,940.0,Rennes
2024.0,Maison,"11,6","12,2",1182.0,97.0,65.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,"11,3","11,8",1200.0,109.0,55.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,"11,3","11,8",1200.0,109.0,55.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,49.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,40.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,49.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,40.0,Rennes
2024.0,Maison,,,,,18.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,12.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,18.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,12.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Appartement,"12,6","12,4",571.0,50.0,3130.0,Rennes
2024.0,Appartement,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,Appartement,"12,7","12,9",544.0,43.0,1194.0,Rennes
2024.0,Appartement,"11,1","11,2",706.0,63.0,858.0,Rennes
2024.0,Appartement,"10,7","10,8",850.0,88.0,233.0,Rennes
2024.0,Appartement,"16,7","16,8",425.0,26.0,845.0,Rennes
2024.0,Appartement,"12,7","12,9",544.0,43.0,1194.0,Rennes
2024.0,Appartement,"11,1","11,2",706.0,63.0,858.0,Rennes
2024.0,Appartement,"10,7","10,8",850.0,88.0,233.0,Rennes
2024.0,Appartement,"12,9","12,8",575.0,48.0,1198.0,Rennes
2024.0,Appartement,"17,4","17,4",425.0,25.0,400.0,Rennes
2024.0,Appartement,"13,1","13,3",562.0,43.0,448.0,Rennes
2024.0,Appartement,"11,5","11,8",720.0,62.0,284.0,Rennes
2024.0,Appartement,"10,7","10,5",787.0,83.0,66.0,Rennes
2024.0,Appartement,,,,,1932.0,Rennes
2024.0,Appartement,"15,4","16,4",426.0,26.0,445.0,Rennes
2024.0,Appartement,"12,6","12,7",535.0,43.0,746.0,Rennes
2024.0,Appartement,"11,1","11,0",693.0,64.0,574.0,Rennes
2024.0,Appartement,"10,8","11,0",900.0,92.0,167.0,Rennes
2024.0,Appartement,"12,9","12,8",575.0,48.0,1198.0,Rennes
2024.0,Appartement,"17,4","17,4",425.0,25.0,400.0,Rennes
2024.0,Appartement,"13,1","13,3",562.0,43.0,448.0,Rennes
2024.0,Appartement,"11,5","11,8",720.0,62.0,284.0,Rennes
2024.0,Appartement,"10,7","10,5",787.0,83.0,66.0,Rennes
2024.0,Appartement,,,,,1932.0,Rennes
2024.0,Appartement,,,,,445.0,Rennes
2024.0,Appartement,,,,,746.0,Rennes
2024.0,Appartement,,,,,574.0,Rennes
2024.0,Appartement,,,,,167.0,Rennes
2024.0,Appartement,"16,0","14,8",490.0,37.0,223.0,Rennes
2024.0,Appartement,"18,1","18,7",425.0,23.0,95.0,Rennes
2024.0,Appartement,"13,2","13,0",517.0,40.0,85.0,Rennes
2024.0,Appartement,,,,,36.0,Rennes
2024.0,Appartement,,,,,7.0,Rennes
2024.0,Appartement,"17,0","16,8",470.0,31.0,83.0,Rennes
2024.0,Appartement,,,,,140.0,Rennes
2024.0,Appartement,"11,6","11,6",652.0,57.0,479.0,Rennes
2024.0,Appartement,"15,3","16,1",421.0,26.0,93.0,Rennes
2024.0,Appartement,"13,1","12,9",522.0,43.0,117.0,Rennes
2024.0,Appartement,"11,5","11,2",674.0,62.0,194.0,Rennes
2024.0,Appartement,"10,5","10,4",786.0,83.0,75.0,Rennes
2024.0,Appartement,"11,4","11,6",750.0,60.0,154.0,Rennes
2024.0,Appartement,,,,,325.0,Rennes
2024.0,Appartement,"13,0","12,7",504.0,44.0,409.0,Rennes
2024.0,Appartement,"15,9","16,1",450.0,28.0,209.0,Rennes
2024.0,Appartement,"12,7","13,1",548.0,44.0,119.0,Rennes
2024.0,Appartement,,,,,41.0,Rennes
2024.0,Appartement,,,,,40.0,Rennes
2024.0,Appartement,"13,5","13,6",540.0,40.0,164.0,Rennes
2024.0,Appartement,,,,,245.0,Rennes
2024.0,Appartement,"13,5","13,5",518.0,42.0,499.0,Rennes
2024.0,Appartement,"20,0","18,3",428.0,24.0,231.0,Rennes
2024.0,Appartement,"12,9","12,7",535.0,43.0,160.0,Rennes
2024.0,Appartement,"11,6","11,7",728.0,61.0,80.0,Rennes
2024.0,Appartement,,,,,28.0,Rennes
2024.0,Appartement,"15,0","14,8",486.0,36.0,212.0,Rennes
2024.0,Appartement,,,,,287.0,Rennes
2024.0,Appartement,"12,3","11,9",595.0,54.0,1520.0,Rennes
2024.0,Appartement,"13,8","14,1",418.0,29.0,217.0,Rennes
2024.0,Appartement,"12,7","12,8",560.0,44.0,713.0,Rennes
2024.0,Appartement,"11,1","11,2",716.0,64.0,507.0,Rennes
2024.0,Appartement,"10,7","11,0",1025.0,97.0,83.0,Rennes
2024.0,Appartement,"12,6","12,2",577.0,50.0,585.0,Rennes
2024.0,Appartement,,,,,935.0,Rennes
2024.0,Appartement,"16,0","14,8",490.0,37.0,223.0,Rennes
2024.0,Appartement,"18,1","18,7",425.0,23.0,95.0,Rennes
2024.0,Appartement,"13,2","13,0",517.0,40.0,85.0,Rennes
2024.0,Appartement,,,,,36.0,Rennes
2024.0,Appartement,,,,,7.0,Rennes
2024.0,Appartement,"17,0","16,8",470.0,31.0,83.0,Rennes
2024.0,Appartement,,,,,140.0,Rennes
2024.0,Appartement,"11,6","11,6",652.0,57.0,479.0,Rennes
2024.0,Appartement,"15,3","16,1",421.0,26.0,93.0,Rennes
2024.0,Appartement,"13,1","12,9",522.0,43.0,117.0,Rennes
2024.0,Appartement,"11,5","11,2",674.0,62.0,194.0,Rennes
2024.0,Appartement,"10,5","10,4",786.0,83.0,75.0,Rennes
2024.0,Appartement,"11,4","11,6",750.0,60.0,154.0,Rennes
2024.0,Appartement,,,,,325.0,Rennes
2024.0,Appartement,"13,0","12,7",504.0,44.0,409.0,Rennes
2024.0,Appartement,"15,9","16,1",450.0,28.0,209.0,Rennes
2024.0,Appartement,"12,7","13,1",548.0,44.0,119.0,Rennes
2024.0,Appartement,,,,,41.0,Rennes
2024.0,Appartement,,,,,40.0,Rennes
2024.0,Appartement,"13,5","13,6",540.0,40.0,164.0,Rennes
2024.0,Appartement,,,,,245.0,Rennes
2024.0,Appartement,"13,5","13,5",518.0,42.0,499.0,Rennes
2024.0,Appartement,"20,0","18,3",428.0,24.0,231.0,Rennes
2024.0,Appartement,"12,9","12,7",535.0,43.0,160.0,Rennes
2024.0,Appartement,"11,6","11,7",728.0,61.0,80.0,Rennes
2024.0,Appartement,,,,,28.0,Rennes
2024.0,Appartement,"15,0","14,8",486.0,36.0,212.0,Rennes
2024.0,Appartement,,,,,287.0,Rennes
2024.0,Appartement,"12,3","11,9",595.0,54.0,1520.0,Rennes
2024.0,Appartement,"13,8","14,1",418.0,29.0,217.0,Rennes
2024.0,Appartement,"12,7","12,8",560.0,44.0,713.0,Rennes
2024.0,Appartement,"11,1","11,2",716.0,64.0,507.0,Rennes
2024.0,Appartement,"10,7","11,0",1025.0,97.0,83.0,Rennes
2024.0,Appartement,"12,6","12,2",577.0,50.0,585.0,Rennes
2024.0,Appartement,,,,,935.0,Rennes
2024.0,,"12,4","12,0",562.0,50.0,2856.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,"10,0","10,1",800.0,89.0,225.0,Rennes
2024.0,,"10,0","10,7",1100.0,104.0,53.0,Rennes
2024.0,,"16,7","16,2",399.0,25.0,577.0,Rennes
2024.0,,"12,9","13,0",530.0,41.0,1198.0,Rennes
2024.0,,"10,9","11,0",681.0,62.0,846.0,Rennes
2024.0,,"10,0","9,8",775.0,82.0,172.0,Rennes
2024.0,,"16,7","16,2",400.0,25.0,578.0,Rennes
2024.0,,"12,9","13,1",530.0,41.0,1200.0,Rennes
2024.0,,"10,9","11,1",683.0,62.0,853.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,"10,3","10,4",775.0,77.0,157.0,Rennes
2024.0,,"10,0","9,8",1037.0,111.0,68.0,Rennes
2024.0,,"10,0","10,7",1100.0,104.0,53.0,Rennes
2024.0,,"16,7","16,2",399.0,25.0,577.0,Rennes
2024.0,,"12,9","13,0",530.0,41.0,1198.0,Rennes
2024.0,,"10,9","11,0",681.0,62.0,846.0,Rennes
2024.0,,"10,0","9,8",775.0,82.0,172.0,Rennes
2024.0,,"16,7","16,2",400.0,25.0,578.0,Rennes
2024.0,,"12,9","13,1",530.0,41.0,1200.0,Rennes
2024.0,,"10,9","11,1",683.0,62.0,853.0,Rennes
2024.0,,"13,2","12,8",544.0,46.0,1128.0,Rennes
2024.0,,"10,2","10,4",793.0,83.0,69.0,Rennes
2024.0,,"16,7","16,5",411.0,24.0,297.0,Rennes
2024.0,,"13,4","13,5",536.0,40.0,444.0,Rennes
2024.0,,"11,2","11,8",715.0,62.0,318.0,Rennes
2024.0,,"11,9","11,6",574.0,53.0,1728.0,Rennes
2024.0,,,,,,156.0,Rennes
2024.0,,,,,,281.0,Rennes
2024.0,,,,,,756.0,Rennes
2024.0,,,,,,535.0,Rennes
2024.0,,"13,2","12,8",544.0,46.0,1128.0,Rennes
2024.0,,,,,,48.0,Rennes
2024.0,,,,,,21.0,Rennes
2024.0,,"16,7","16,5",411.0,24.0,297.0,Rennes
2024.0,,"13,4","13,5",536.0,40.0,444.0,Rennes
2024.0,,"11,2","11,8",715.0,62.0,318.0,Rennes
2024.0,,"11,9","11,6",574.0,53.0,1728.0,Rennes
2024.0,,,,,,109.0,Rennes
2024.0,,,,,,47.0,Rennes
2024.0,,,,,,281.0,Rennes
2024.0,,,,,,756.0,Rennes
2024.0,,,,,,535.0,Rennes
2024.0,,"16,1","12,3",550.0,50.0,52.0,Rennes
2024.0,,,,,,9.0,Rennes
2024.0,,,,,,15.0,Rennes
2024.0,,,,,,22.0,Rennes
2024.0,,,,,,6.0,Rennes
2024.0,,,,,,17.0,Rennes
2024.0,,,,,,35.0,Rennes
2024.0,,"11,1","11,2",582.0,57.0,239.0,Rennes
2024.0,,"10,3","10,7",775.0,84.0,57.0,Rennes
2024.0,,"15,1","14,5",393.0,26.0,55.0,Rennes
2024.0,,,,,,45.0,Rennes
2024.0,,"10,5","10,5",580.0,59.0,82.0,Rennes
2024.0,,"11,1","11,5",630.0,54.0,79.0,Rennes
2024.0,,,,,,160.0,Rennes
2024.0,,"15,5","13,6",490.0,39.0,308.0,Rennes
2024.0,,,,,,29.0,Rennes
2024.0,,"18,6","18,0",426.0,24.0,135.0,Rennes
2024.0,,"13,8","13,2",510.0,39.0,119.0,Rennes
2024.0,,,,,,25.0,Rennes
2024.0,,"16,5","14,4",490.0,38.0,115.0,Rennes
2024.0,,,,,,193.0,Rennes
2024.0,,"12,4","12,0",580.0,54.0,505.0,Rennes
2024.0,,,,,,42.0,Rennes
2024.0,,"19,6","18,7",400.0,22.0,151.0,Rennes
2024.0,,"12,9","13,1",521.0,41.0,226.0,Rennes
2024.0,,"11,3","11,5",683.0,63.0,86.0,Rennes
2024.0,,"13,1","13,0",560.0,49.0,208.0,Rennes
2024.0,,,,,,297.0,Rennes
2024.0,,"12,2","11,9",590.0,51.0,1752.0,Rennes
2024.0,,"10,4","10,4",837.0,85.0,88.0,Rennes
2024.0,,"13,6","14,0",384.0,27.0,222.0,Rennes
2024.0,,"12,9","12,9",542.0,42.0,788.0,Rennes
2024.0,,"11,0","11,1",696.0,63.0,654.0,Rennes
2024.0,,"12,6","12,1",567.0,49.0,709.0,Rennes
2024.0,,,,,,1043.0,Rennes
2024.0,,"16,1","12,3",550.0,50.0,52.0,Rennes
2024.0,,,,,,3.0,Rennes
2024.0,,,,,,6.0,Rennes
2024.0,,,,,,15.0,Rennes
2024.0,,,,,,22.0,Rennes
2024.0,,,,,,6.0,Rennes
2024.0,,,,,,17.0,Rennes
2024.0,,,,,,35.0,Rennes
2024.0,,"11,1","11,2",582.0,57.0,239.0,Rennes
2024.0,,,,,,37.0,Rennes
2024.0,,,,,,20.0,Rennes
2024.0,,"15,1","14,5",393.0,26.0,55.0,Rennes
2024.0,,,,,,45.0,Rennes
2024.0,,"10,5","10,5",580.0,59.0,82.0,Rennes
2024.0,,"11,1","11,5",630.0,54.0,79.0,Rennes
2024.0,,,,,,160.0,Rennes
2024.0,,"15,5","13,6",490.0,39.0,308.0,Rennes
2024.0,,,,,,13.0,Rennes
2024.0,,,,,,16.0,Rennes
2024.0,,"18,6","18,0",426.0,24.0,135.0,Rennes
2024.0,,"13,8","13,2",510.0,39.0,119.0,Rennes
2024.0,,,,,,25.0,Rennes
2024.0,,"16,5","14,4",490.0,38.0,115.0,Rennes
2024.0,,,,,,193.0,Rennes
2024.0,,"12,4","12,0",580.0,54.0,505.0,Rennes
2024.0,,,,,,23.0,Rennes
2024.0,,,,,,19.0,Rennes
2024.0,,"19,6","18,7",400.0,22.0,151.0,Rennes
