Ville;Type_bien;loyer_median;loyer_mensuel_median;surface_moyenne;nombre_observations;prix_achat_median;surface_median;loyer_annuel;rendement_%
Toulouse;Appartement;10,9;680.0;64.0;9587.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,9;830.0;87.0;2306.0;213950.0;57.5;9960.0;4.6552932928254265
Toulouse;Appartement;16,6;440.0;27.0;4404.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,6;535.0;43.0;12011.0;213950.0;57.5;6420.0;3.0007010983874736
Toulouse;Appartement;10,9;680.0;64.0;9587.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,9;830.0;87.0;2306.0;213950.0;57.5;9960.0;4.6552932928254265
Toulouse;Appartement;12,4;580.0;51.0;9311.0;213950.0;57.5;6960.0;3.253096517878009
Toulouse;Appartement;17,1;443.0;26.0;1829.0;213950.0;57.5;5316.0;2.484692685206824
Toulouse;Appartement;12,8;538.0;43.0;3930.0;213950.0;57.5;6456.0;3.0175274596868427
Toulouse;Appartement;11;695.0;64.0;2961.0;213950.0;57.5;8340.0;3.898107034353821
Toulouse;Appartement;10,1;842.0;86.0;591.0;213950.0;57.5;10104.0;4.722598738022903
Toulouse;Appartement;11,8;578.0;53.0;18997.0;213950.0;57.5;6936.0;3.2418789436784294
Toulouse;Appartement;15,9;440.0;28.0;2575.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,5;535.0;43.0;8081.0;213950.0;57.5;6420.0;3.0007010983874736
Toulouse;Appartement;10,8;676.0;63.0;6626.0;213950.00000000006;57.5;8112.0;3.7915400794578162
Toulouse;Appartement;9,8;825.0;88.0;1715.0;213950.0;57.5;9900.0;4.627249357326478
Toulouse;Appartement;12,4;580.0;51.0;9311.0;213950.0;57.5;6960.0;3.253096517878009
Toulouse;Appartement;17,1;443.0;26.0;1829.0;213950.0;57.5;5316.0;2.484692685206824
Toulouse;Appartement;12,8;538.0;43.0;3930.0;213950.0;57.5;6456.0;3.0175274596868427
Toulouse;Appartement;11;695.0;64.0;2961.0;213950.0;57.5;8340.0;3.898107034353821
Toulouse;Appartement;10,1;842.0;86.0;591.0;213950.0;57.5;10104.0;4.722598738022903
Toulouse;Appartement;11,8;578.0;53.0;18997.0;213950.0;57.5;6936.0;3.2418789436784294
Toulouse;Appartement;15,9;440.0;28.0;2575.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,5;535.0;43.0;8081.0;213950.0;57.5;6420.0;3.0007010983874736
Toulouse;Appartement;10,8;676.0;63.0;6626.0;213950.00000000006;57.5;8112.0;3.7915400794578162
Toulouse;Appartement;9,8;825.0;88.0;1715.0;213950.0;57.5;9900.0;4.627249357326478
Toulouse;Appartement;13,5;570.0;49.0;2809.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;18,3;455.0;26.0;849.0;213950.0;57.5;5460.0;2.5519981304043
Toulouse;Appartement;13,8;550.0;42.0;1099.0;213950.0;57.5;6600.0;3.0848329048843186
Toulouse;Appartement;11,4;703.0;64.0;643.0;213950.0;57.5;8436.0;3.9429773311521386
Toulouse;Appartement;11,3;1100.0;99.0;218.0;213950.0;57.5;13200.0;6.169665809768637
Toulouse;Appartement;14,8;575.0;45.0;1082.0;213950.0;57.5;6900.0;3.225052582379061
Toulouse;Appartement;12,7;568.0;51.0;1727.0;213950.0;57.5;6816.0;3.1857910726805327
Toulouse;Appartement;10,9;601.0;59.0;2233.0;213949.99999999994;57.5;7212.0;3.370881046973593
Toulouse;Appartement;15,9;425.0;28.0;321.0;213950.0;57.5;5100.0;2.38373451741061
Toulouse;Appartement;12,5;516.0;43.0;613.0;213950.0;57.5;6192.0;2.89413414349147
Toulouse;Appartement;10,6;640.0;63.0;874.0;213950.0;57.5;7680.0;3.589623743865389
Toulouse;Appartement;9,7;697.0;77.0;425.0;213950.0;57.5;8364.0;3.9093246085534004
Toulouse;Appartement;11,5;635.0;57.0;676.0;213950.0;57.5;7620.0;3.5615798083664405
Toulouse;Appartement;10,8;600.0;59.0;1557.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;12,7;554.0;49.0;3561.0;213950.0;57.5;6648.0;3.1072680532834775
Toulouse;Appartement;16,8;444.0;27.0;1177.0;213950.0;57.5;5328.0;2.4903014723066135
Toulouse;Appartement;12,6;567.0;46.0;1325.0;213950.0;57.5;6804.0;3.1801822855807433
Toulouse;Appartement;10,2;680.0;68.0;714.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,2;839.0;91.0;345.0;213950.0;57.5;10068.0;4.705772376723534
Toulouse;Appartement;13;562.0;48.0;1148.0;213950.0;57.5;6744.0;3.152138350081795
Toulouse;Appartement;12,6;550.0;49.0;2413.0;213950.0;57.5;6600.0;3.0848329048843186
Toulouse;Appartement;12;564.0;51.0;5971.0;213950.00000000006;57.5;6768.0;3.1633559242813734
Toulouse;Appartement;16,5;441.0;28.0;1038.0;213950.0;57.5;5292.0;2.473475111007245
Toulouse;Appartement;12,3;530.0;44.0;2834.0;213950.0;57.5;6360.0;2.972657162888525
Toulouse;Appartement;10,9;683.0;64.0;1723.0;213950.0;57.5;8196.0;3.8308015891563447
Toulouse;Appartement;10,2;875.0;89.0;376.0;213950.0;57.5;10500.0;4.907688712315961
Toulouse;Appartement;12,1;559.0;50.0;1894.0;213950.0;57.5;6708.0;3.135311988782426
Toulouse;Appartement;11,9;567.0;52.0;4077.0;213950.0;57.5;6804.0;3.1801822855807433
Toulouse;Appartement;11,7;593.0;53.0;13734.0;213950.0;57.5;7116.0;3.326010750175275
Toulouse;Appartement;14,3;413.0;29.0;1019.0;213950.0;57.5;4956.0;2.316429072213134
Toulouse;Appartement;12,5;530.0;43.0;6140.0;213950.0;57.5;6360.0;2.972657162888525
Toulouse;Appartement;11;681.0;62.0;5633.0;213950.0;57.5;8172.0;3.819584014956766
Toulouse;Appartement;10,1;863.0;88.0;942.0;213950.0;57.5;10356.0;4.840383267118486
Toulouse;Appartement;11,8;597.0;53.0;4511.0;213950.0;57.5;7164.0;3.3484458985744334
Toulouse;Appartement;11,7;590.0;54.0;9223.0;213950.0;57.5;7080.0;3.3091843888759054
Toulouse;Appartement;13,5;570.0;49.0;2809.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;18,3;455.0;26.0;849.0;213950.0;57.5;5460.0;2.5519981304043
Toulouse;Appartement;13,8;550.0;42.0;1099.0;213950.0;57.5;6600.0;3.0848329048843186
Toulouse;Appartement;11,4;703.0;64.0;643.0;213950.0;57.5;8436.0;3.9429773311521386
Toulouse;Appartement;11,3;1100.0;99.0;218.0;213950.0;57.5;13200.0;6.169665809768637
Toulouse;Appartement;14,8;575.0;45.0;1082.0;213950.0;57.5;6900.0;3.225052582379061
Toulouse;Appartement;12,7;568.0;51.0;1727.0;213950.0;57.5;6816.0;3.1857910726805327
Toulouse;Appartement;10,9;601.0;59.0;2233.0;213949.99999999994;57.5;7212.0;3.370881046973593
Toulouse;Appartement;15,9;425.0;28.0;321.0;213950.0;57.5;5100.0;2.38373451741061
Toulouse;Appartement;12,5;516.0;43.0;613.0;213950.0;57.5;6192.0;2.89413414349147
Toulouse;Appartement;10,6;640.0;63.0;874.0;213950.0;57.5;7680.0;3.589623743865389
Toulouse;Appartement;9,7;697.0;77.0;425.0;213950.0;57.5;8364.0;3.9093246085534004
Toulouse;Appartement;11,5;635.0;57.0;676.0;213950.0;57.5;7620.0;3.5615798083664405
Toulouse;Appartement;10,8;600.0;59.0;1557.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;12,7;554.0;49.0;3561.0;213950.0;57.5;6648.0;3.1072680532834775
Toulouse;Appartement;16,8;444.0;27.0;1177.0;213950.0;57.5;5328.0;2.4903014723066135
Toulouse;Appartement;12,6;567.0;46.0;1325.0;213950.0;57.5;6804.0;3.1801822855807433
Toulouse;Appartement;10,2;680.0;68.0;714.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,2;839.0;91.0;345.0;213950.0;57.5;10068.0;4.705772376723534
Toulouse;Appartement;13;562.0;48.0;1148.0;213950.0;57.5;6744.0;3.152138350081795
Toulouse;Appartement;12,6;550.0;49.0;2413.0;213950.0;57.5;6600.0;3.0848329048843186
Toulouse;Appartement;12;564.0;51.0;5971.0;213950.00000000006;57.5;6768.0;3.1633559242813734
Toulouse;Appartement;16,5;441.0;28.0;1038.0;213950.0;57.5;5292.0;2.473475111007245
Toulouse;Appartement;12,3;530.0;44.0;2834.0;213950.0;57.5;6360.0;2.972657162888525
Toulouse;Appartement;10,9;683.0;64.0;1723.0;213950.0;57.5;8196.0;3.8308015891563447
Toulouse;Appartement;10,2;875.0;89.0;376.0;213950.0;57.5;10500.0;4.907688712315961
Toulouse;Appartement;12,1;559.0;50.0;1894.0;213950.0;57.5;6708.0;3.135311988782426
Toulouse;Appartement;11,9;567.0;52.0;4077.0;213950.0;57.5;6804.0;3.1801822855807433
Toulouse;Appartement;11,7;593.0;53.0;13734.0;213950.0;57.5;7116.0;3.326010750175275
Toulouse;Appartement;14,3;413.0;29.0;1019.0;213950.0;57.5;4956.0;2.316429072213134
Toulouse;Appartement;12,5;530.0;43.0;6140.0;213950.0;57.5;6360.0;2.972657162888525
Toulouse;Appartement;11;681.0;62.0;5633.0;213950.0;57.5;8172.0;3.819584014956766
Toulouse;Appartement;10,1;863.0;88.0;942.0;213950.0;57.5;10356.0;4.840383267118486
Toulouse;Appartement;11,8;597.0;53.0;4511.0;213950.0;57.5;7164.0;3.3484458985744334
Toulouse;Appartement;11,7;590.0;54.0;9223.0;213950.0;57.5;7080.0;3.3091843888759054
Toulouse;Maison;10,9;880.0;95.0;489.0;213950.0;57.5;10560.0;4.93573264781491
Toulouse;Maison;10,7;1000.0;111.0;323.0;213949.99999999994;57.5;12000.0;5.608787099789672
Toulouse;Maison;10,7;1000.0;111.0;323.0;213949.99999999994;57.5;12000.0;5.608787099789672
Toulouse;Maison;11,3;1065.0;93.0;132.0;213950.0;57.5;12780.0;5.973358261275999
Toulouse;Maison;11,1;1093.0;105.0;82.0;213949.99999999994;57.5;13116.0;6.130404300070111
Toulouse;Maison;10,8;870.0;95.0;357.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10,7;980.0;113.0;241.0;213950.0;57.5;11760.0;5.496611357793877
Toulouse;Maison;11,3;1065.0;93.0;132.0;213950.0;57.5;12780.0;5.973358261275999
Toulouse;Maison;11,1;1093.0;105.0;82.0;213949.99999999994;57.5;13116.0;6.130404300070111
Toulouse;Maison;10,8;870.0;95.0;357.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10,7;980.0;113.0;241.0;213950.0;57.5;11760.0;5.496611357793877
Toulouse;Maison;12;880.0;78.0;96.0;213950.0;57.5;10560.0;4.93573264781491
Toulouse;Maison;10,9;1166.0;104.0;50.0;213950.0;57.5;13992.0;6.5398457583547565
Toulouse;Maison;11,9;850.0;77.0;66.0;213950.0;57.5;10200.0;4.76746903482122
Toulouse;Maison;11,3;1000.0;121.0;82.0;213949.99999999994;57.5;12000.0;5.608787099789672
Toulouse;Maison;11,3;1130.0;141.0;68.0;213950.0;57.5;13560.0;6.337929422762327
Toulouse;Maison;11,1;955.0;128.0;65.0;213950.00000000006;57.5;11460.0;5.356391680299134
Toulouse;Maison;9,8;900.0;99.0;82.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;9,8;900.0;101.0;73.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;9,8;900.0;101.0;58.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;10,4;848.0;83.0;195.0;213950.0;57.5;10176.0;4.75625146062164
Toulouse;Maison;10,3;870.0;94.0;103.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10,2;857.0;86.0;50.0;213950.0;57.5;10284.0;4.8067305445197475
Toulouse;Maison;10,7;834.0;81.0;145.0;213950.0;57.5;10008.0;4.677728441224585
Toulouse;Maison;12;880.0;78.0;96.0;213950.0;57.5;10560.0;4.93573264781491
Toulouse;Maison;10,9;1166.0;104.0;50.0;213950.0;57.5;13992.0;6.5398457583547565
Toulouse;Maison;11,9;850.0;77.0;66.0;213950.0;57.5;10200.0;4.76746903482122
Toulouse;Maison;11,3;1000.0;121.0;82.0;213949.99999999994;57.5;12000.0;5.608787099789672
Toulouse;Maison;11,3;1130.0;141.0;68.0;213950.0;57.5;13560.0;6.337929422762327
Toulouse;Maison;11,1;955.0;128.0;65.0;213950.00000000006;57.5;11460.0;5.356391680299134
Toulouse;Maison;9,8;900.0;99.0;82.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;9,8;900.0;101.0;73.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;9,8;900.0;101.0;58.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;10,4;848.0;83.0;195.0;213950.0;57.5;10176.0;4.75625146062164
Toulouse;Maison;10,3;870.0;94.0;103.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10,2;857.0;86.0;50.0;213950.0;57.5;10284.0;4.8067305445197475
Toulouse;Maison;10,7;834.0;81.0;145.0;213950.0;57.5;10008.0;4.677728441224585
Toulouse;Appartement;12,4;575.0;51.0;19953.0;213950.0;57.5;6900.0;3.225052582379061
Toulouse;Appartement;16,8;440.0;27.0;3869.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,9;543.0;43.0;8070.0;213950.0;57.5;6516.0;3.045571395185791
Toulouse;Appartement;11;685.0;63.0;6495.0;213950.0;57.5;8220.0;3.8420191633559244
Toulouse;Appartement;10;818.0;86.0;1519.0;213949.99999999994;57.5;9816.0;4.587987847627952
Toulouse;Appartement;16,8;440.0;27.0;3869.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,9;543.0;43.0;8070.0;213950.0;57.5;6516.0;3.045571395185791
Toulouse;Appartement;11;685.0;63.0;6495.0;213950.0;57.5;8220.0;3.8420191633559244
Toulouse;Appartement;10;818.0;86.0;1519.0;213949.99999999994;57.5;9816.0;4.587987847627952
Toulouse;Appartement;12,9;580.0;49.0;6692.0;213950.0;57.5;6960.0;3.253096517878009
Toulouse;Appartement;17,3;445.0;26.0;1609.0;213950.0;57.5;5340.0;2.4959102594064033
Toulouse;Appartement;13,2;553.0;43.0;2705.0;213950.0;57.5;6636.0;3.1016592661836877
Toulouse;Appartement;11,3;700.0;63.0;1993.0;213950.0;57.5;8400.0;3.9261509698527695
Toulouse;Appartement;10,3;833.0;85.0;385.0;213950.0;57.5;9996.0;4.672119654124796
Toulouse;Appartement;12,2;573.0;51.0;13261.0;213950.0;57.5;6876.0;3.213835008179481
Toulouse;Appartement;16,3;440.0;28.0;2260.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,8;540.0;43.0;5365.0;213950.0;57.5;6480.0;3.0287450338864224
Toulouse;Appartement;10,9;680.0;63.0;4502.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,8;808.0;87.0;1134.0;213950.0;57.5;9696.0;4.531899976630053
Toulouse;Appartement;12,9;580.0;49.0;6692.0;213950.0;57.5;6960.0;3.253096517878009
Toulouse;Appartement;17,3;445.0;26.0;1609.0;213950.0;57.5;5340.0;2.4959102594064033
Toulouse;Appartement;13,2;553.0;43.0;2705.0;213950.0;57.5;6636.0;3.1016592661836877
Toulouse;Appartement;11,3;700.0;63.0;1993.0;213950.0;57.5;8400.0;3.9261509698527695
Toulouse;Appartement;10,3;833.0;85.0;385.0;213950.0;57.5;9996.0;4.672119654124796
Toulouse;Appartement;12,2;573.0;51.0;13261.0;213950.0;57.5;6876.0;3.213835008179481
Toulouse;Appartement;16,3;440.0;28.0;2260.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,8;540.0;43.0;5365.0;213950.0;57.5;6480.0;3.0287450338864224
Toulouse;Appartement;10,9;680.0;63.0;4502.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,8;808.0;87.0;1134.0;213950.0;57.5;9696.0;4.531899976630053
Toulouse;Appartement;13,8;570.0;49.0;2541.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;18,4;455.0;26.0;832.0;213950.0;57.5;5460.0;2.5519981304043
Toulouse;Appartement;14,2;561.0;42.0;975.0;213949.99999999994;57.5;6732.0;3.146529562982006
Toulouse;Appartement;11,5;718.0;65.0;544.0;213950.0;57.5;8616.0;4.027109137648983
Toulouse;Appartement;11,3;1100.0;99.0;190.0;213950.0;57.5;13200.0;6.169665809768637
Toulouse;Appartement;15,2;585.0;45.0;987.0;213950.0;57.5;7020.0;3.281140453376957
Toulouse;Appartement;13;569.0;51.0;1554.0;213950.00000000006;57.5;6828.0;3.1913998597803217
Toulouse;Appartement;11,1;600.0;58.0;1933.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;16,1;425.0;28.0;296.0;213950.0;57.5;5100.0;2.38373451741061
Toulouse;Appartement;12,5;516.0;43.0;535.0;213950.0;57.5;6192.0;2.89413414349147
Toulouse;Appartement;10,7;640.0;62.0;752.0;213950.0;57.5;7680.0;3.589623743865389
Toulouse;Appartement;9,8;690.0;76.0;350.0;213950.0;57.5;8280.0;3.8700630988548728
Toulouse;Appartement;11,8;620.0;55.0;585.0;213950.0;57.5;7440.0;3.477448001869596
Toulouse;Appartement;10,9;600.0;58.0;1348.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;13,1;545.0;47.0;3047.0;213950.0;57.5;6540.0;3.0567889693853703
Toulouse;Appartement;17;445.0;27.0;1126.0;213950.0;57.5;5340.0;2.4959102594064033
Toulouse;Appartement;12,6;569.0;45.0;1120.0;213950.00000000006;57.5;6828.0;3.1913998597803217
Toulouse;Appartement;10,3;680.0;66.0;567.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,1;800.0;91.0;234.0;213950.0;57.5;9600.0;4.487029679831736
Toulouse;Appartement;13,4;540.0;45.0;1003.0;213950.0;57.5;6480.0;3.0287450338864224
Toulouse;Appartement;12,9;549.0;48.0;2044.0;213950.0;57.5;6588.0;3.079224117784529
Toulouse;Appartement;12,5;577.0;49.0;4251.0;213950.0;57.5;6924.0;3.2362701565786396
Toulouse;Appartement;16,4;440.0;28.0;872.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,8;542.0;43.0;1959.0;213950.0;57.5;6504.0;3.0399626080860016
Toulouse;Appartement;11,3;697.0;63.0;1194.0;213950.0;57.5;8364.0;3.9093246085534004
Toulouse;Appartement;10,7;909.0;88.0;226.0;213950.0;57.5;10908.0;5.098387473708811
Toulouse;Appartement;12,6;604.0;49.0;1413.0;213950.0;57.5;7248.0;3.387707408272961
Toulouse;Appartement;12,4;570.0;49.0;2838.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;12;590.0;53.0;8181.0;213950.0;57.5;7080.0;3.3091843888759054
Toulouse;Appartement;14,2;415.0;28.0;743.0;213950.0;57.5;4980.0;2.3276466464127132
Toulouse;Appartement;12,8;534.0;43.0;3481.0;213950.0;57.5;6408.0;2.995092311287684
Toulouse;Appartement;11,1;689.0;62.0;3438.0;213950.00000000006;57.5;8268.0;3.864454311755082
Toulouse;Appartement;10,2;856.0;86.0;519.0;213950.0;57.5;10272.0;4.801121757419958
Toulouse;Appartement;12;600.0;53.0;2704.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;12;582.0;52.0;5477.0;213950.0;57.5;6984.0;3.264314092077588
Toulouse;Appartement;13,8;570.0;49.0;2541.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;18,4;455.0;26.0;832.0;213950.0;57.5;5460.0;2.5519981304043
Toulouse;Appartement;14,2;561.0;42.0;975.0;213949.99999999994;57.5;6732.0;3.146529562982006
Toulouse;Appartement;11,5;718.0;65.0;544.0;213950.0;57.5;8616.0;4.027109137648983
Toulouse;Appartement;11,3;1100.0;99.0;190.0;213950.0;57.5;13200.0;6.169665809768637
Toulouse;Appartement;15,2;585.0;45.0;987.0;213950.0;57.5;7020.0;3.281140453376957
Toulouse;Appartement;13;569.0;51.0;1554.0;213950.00000000006;57.5;6828.0;3.1913998597803217
Toulouse;Appartement;11,1;600.0;58.0;1933.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;16,1;425.0;28.0;296.0;213950.0;57.5;5100.0;2.38373451741061
Toulouse;Appartement;12,5;516.0;43.0;535.0;213950.0;57.5;6192.0;2.89413414349147
Toulouse;Appartement;10,7;640.0;62.0;752.0;213950.0;57.5;7680.0;3.589623743865389
Toulouse;Appartement;9,8;690.0;76.0;350.0;213950.0;57.5;8280.0;3.8700630988548728
Toulouse;Appartement;11,8;620.0;55.0;585.0;213950.0;57.5;7440.0;3.477448001869596
Toulouse;Appartement;10,9;600.0;58.0;1348.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;13,1;545.0;47.0;3047.0;213950.0;57.5;6540.0;3.0567889693853703
Toulouse;Appartement;17;445.0;27.0;1126.0;213950.0;57.5;5340.0;2.4959102594064033
Toulouse;Appartement;12,6;569.0;45.0;1120.0;213950.00000000006;57.5;6828.0;3.1913998597803217
Toulouse;Appartement;10,3;680.0;66.0;567.0;213950.0;57.5;8160.0;3.8139752278569756
Toulouse;Appartement;9,1;800.0;91.0;234.0;213950.0;57.5;9600.0;4.487029679831736
Toulouse;Appartement;13,4;540.0;45.0;1003.0;213950.0;57.5;6480.0;3.0287450338864224
Toulouse;Appartement;12,9;549.0;48.0;2044.0;213950.0;57.5;6588.0;3.079224117784529
Toulouse;Appartement;12,5;577.0;49.0;4251.0;213950.0;57.5;6924.0;3.2362701565786396
Toulouse;Appartement;16,4;440.0;28.0;872.0;213950.0;57.5;5280.0;2.467866323907455
Toulouse;Appartement;12,8;542.0;43.0;1959.0;213950.0;57.5;6504.0;3.0399626080860016
Toulouse;Appartement;11,3;697.0;63.0;1194.0;213950.0;57.5;8364.0;3.9093246085534004
Toulouse;Appartement;10,7;909.0;88.0;226.0;213950.0;57.5;10908.0;5.098387473708811
Toulouse;Appartement;12,6;604.0;49.0;1413.0;213950.0;57.5;7248.0;3.387707408272961
Toulouse;Appartement;12,4;570.0;49.0;2838.0;213950.0;57.5;6840.0;3.1970086468801124
Toulouse;Appartement;12;590.0;53.0;8181.0;213950.0;57.5;7080.0;3.3091843888759054
Toulouse;Appartement;14,2;415.0;28.0;743.0;213950.0;57.5;4980.0;2.3276466464127132
Toulouse;Appartement;12,8;534.0;43.0;3481.0;213950.0;57.5;6408.0;2.995092311287684
Toulouse;Appartement;11,1;689.0;62.0;3438.0;213950.00000000006;57.5;8268.0;3.864454311755082
Toulouse;Appartement;10,2;856.0;86.0;519.0;213950.0;57.5;10272.0;4.801121757419958
Toulouse;Appartement;12;600.0;53.0;2704.0;213950.0;57.5;7200.0;3.365272259873802
Toulouse;Appartement;12;582.0;52.0;5477.0;213950.0;57.5;6984.0;3.264314092077588
Toulouse;Maison;10,2;900.0;94.0;1315.0;213950.0;57.5;10800.0;5.047908389810703
Toulouse;Maison;10;950.0;104.0;971.0;213950.0;57.5;11400.0;5.328347744800187
Toulouse;Maison;10;950.0;104.0;971.0;213950.0;57.5;11400.0;5.328347744800187
Toulouse;Maison;10,4;950.0;93.0;369.0;213950.0;57.5;11400.0;5.328347744800187
Toulouse;Maison;10,3;990.0;104.0;268.0;213950.0;57.5;11880.0;5.552699228791774
Toulouse;Maison;10,1;894.0;95.0;946.0;213949.99999999994;57.5;10728.0;5.014255667211967
Toulouse;Maison;9,8;917.0;104.0;703.0;213950.0;57.5;11004.0;5.143257770507128
Toulouse;Maison;10,4;950.0;93.0;369.0;213950.0;57.5;11400.0;5.328347744800187
Toulouse;Maison;10,3;990.0;104.0;268.0;213950.0;57.5;11880.0;5.552699228791774
Toulouse;Maison;10,1;894.0;95.0;946.0;213949.99999999994;57.5;10728.0;5.014255667211967
Toulouse;Maison;9,8;917.0;104.0;703.0;213950.0;57.5;11004.0;5.143257770507128
Toulouse;Maison;9,6;750.0;107.0;77.0;213950.0;57.5;9000.0;4.206590324842253
Toulouse;Maison;9,5;750.0;111.0;58.0;213950.0;57.5;9000.0;4.206590324842253
Toulouse;Maison;10,4;884.0;89.0;114.0;213950.0;57.5;10608.0;4.9581677962140684
Toulouse;Maison;10,1;905.0;100.0;99.0;213950.0;57.5;10860.0;5.075952325309652
Toulouse;Maison;10,3;864.0;91.0;87.0;213950.0;57.5;10368.0;4.845992054218275
Toulouse;Maison;10,2;975.0;104.0;181.0;213950.0;57.5;11700.0;5.468567422294929
Toulouse;Maison;10,1;995.0;108.0;161.0;213950.00000000006;57.5;11940.0;5.580743164290721
Toulouse;Maison;10,3;1200.0;115.0;66.0;213950.0;57.5;14400.0;6.730544519747604
Toulouse;Maison;10,1;930.0;99.0;115.0;213950.0;57.5;11160.0;5.216172002804393
Toulouse;Maison;10,2;930.0;100.0;231.0;213950.0;57.5;11160.0;5.216172002804393
Toulouse;Maison;10,2;940.0;105.0;201.0;213950.0;57.5;11280.0;5.27225987380229
Toulouse;Maison;10,1;925.0;98.0;182.0;213950.0;57.5;11100.0;5.1881280673054455
Toulouse;Maison;10,2;870.0;86.0;712.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10;949.0;97.0;476.0;213950.0;57.5;11388.0;5.322738957700397
Toulouse;Maison;10,6;860.0;82.0;208.0;213950.0;57.5;10320.0;4.823556905819117
Toulouse;Maison;10;870.0;89.0;504.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;9,6;750.0;107.0;77.0;213950.0;57.5;9000.0;4.206590324842253
Toulouse;Maison;9,5;750.0;111.0;58.0;213950.0;57.5;9000.0;4.206590324842253
Toulouse;Maison;10,4;884.0;89.0;114.0;213950.0;57.5;10608.0;4.9581677962140684
Toulouse;Maison;10,1;905.0;100.0;99.0;213950.0;57.5;10860.0;5.075952325309652
Toulouse;Maison;10,3;864.0;91.0;87.0;213950.0;57.5;10368.0;4.845992054218275
Toulouse;Maison;10,2;975.0;104.0;181.0;213950.0;57.5;11700.0;5.468567422294929
Toulouse;Maison;10,1;995.0;108.0;161.0;213950.00000000006;57.5;11940.0;5.580743164290721
Toulouse;Maison;10,3;1200.0;115.0;66.0;213950.0;57.5;14400.0;6.730544519747604
Toulouse;Maison;10,1;930.0;99.0;115.0;213950.0;57.5;11160.0;5.216172002804393
Toulouse;Maison;10,2;930.0;100.0;231.0;213950.0;57.5;11160.0;5.216172002804393
Toulouse;Maison;10,2;940.0;105.0;201.0;213950.0;57.5;11280.0;5.27225987380229
Toulouse;Maison;10,1;925.0;98.0;182.0;213950.0;57.5;11100.0;5.1881280673054455
Toulouse;Maison;10,2;870.0;86.0;712.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Maison;10;949.0;97.0;476.0;213950.0;57.5;11388.0;5.322738957700397
Toulouse;Maison;10,6;860.0;82.0;208.0;213950.0;57.5;10320.0;4.823556905819117
Toulouse;Maison;10;870.0;89.0;504.0;213950.0;57.5;10440.0;4.879644776817013
Toulouse;Appartement;11,3;585.0;56.0;8355.0;213950.0;57.5;7020.0;3.281140453376957
Toulouse;Appartement;14,4;430.0;30.0;535.0;213950.0;57.5;5160.0;2.4117784529095583
Toulouse;Appartement;12;520.0;44.0;3941.0;213949.99999999994;57.5;6240.0;2.9165692918906294
Toulouse;Appartement;10,6;668.0;64.0;3092.0;213950.0;57.5;8016.0;3.7466697826595
Toulouse;Appartement;9,9;850.0;89.0;787.0;213950.0;57.5;10200.0;4.76746903482122
