Ville;Type_bien;loyer_median;loyer_mensuel_median;loyer_annuel;surface_moyenne;prix_m2_appartement;prix_achat_calc;rendement_%
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,7;630.0;7560.0;53.0;4511;239083.0;3.1620817874963922
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;13,1;643.0;7716.0;52.0;4511;234572.0;3.2893951537267876
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,5;625.0;7500.0;54.0;4511;243594.0;3.0788935688071133
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;13,1;643.0;7716.0;52.0;4511;234572.0;3.2893951537267876
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,5;625.0;7500.0;54.0;4511;243594.0;3.0788935688071133
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,2;606.0;7272.0;53.0;4511;239083.0;3.041621528925101
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,8;626.0;7512.0;51.0;4511;230061.0;3.265220963135864
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,0;600.0;7200.0;54.0;4511;243594.0;2.955737826054829
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,8;626.0;7512.0;51.0;4511;230061.0;3.265220963135864
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;12,0;600.0;7200.0;54.0;4511;243594.0;2.955737826054829
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;11,3;598.0;7176.0;56.0;4511;252616.0;2.840675174969123
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;11,5;600.0;7200.0;56.0;4511;252616.0;2.850175760838585
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;11,2;594.0;7128.0;56.0;4511;252616.0;2.821674003230199
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;11,5;600.0;7200.0;56.0;4511;252616.0;2.850175760838585
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;11,2;594.0;7128.0;56.0;4511;252616.0;2.821674003230199
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
Bordeaux;Appartement;;;;50.0;4511;225550.0;
