Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3800;2023;L3800;;L3800.1;Maison;;;;;;;7,8;9,0;11,2;12,9;13,9;10,7;540;637;815;1089;1699;964;90;87;276;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;43;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;44;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;46;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;21;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;25;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;41;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;22;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;19;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;1. Avant 1946;;;;;;;;;;;;;;;;;;38;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;21;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;17;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;18;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;20;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;21;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;12;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;9;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;9;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;12;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;3;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;10;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;1;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;5;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;5;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;5. Apr�s 2005;;;;;;;;;;;;;;;;;;15;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;5. Apr�s 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;4;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;5. Apr�s 2005;;;;Maison 4P+;;;;;;;;;;;;;;15;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;5. Apr�s 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;13;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;;5. Apr�s 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;18;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;20;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;9;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;12;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;2;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;18;;Estimation directe
B3800;2023;L3800;;L3800.1;Maison;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;7;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;;;9,0;10,1;11,7;13,7;16,3;11,4;410;500;606;740;886;643;56;6999;26547;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;;Appart 1P;11,6;13,3;15,5;18,3;22,1;15,3;320;370;420;475;524;423;28;1477;4869;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;;Appart 2P;9,9;11,1;12,4;14,0;15,5;12,3;455;511;570;625;677;569;46;2529;9090;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;;Appart 3P;8,8;9,8;10,8;11,8;12,9;10,7;550;615;700;800;867;709;66;1928;7931;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;;Appart 4P+;7,9;8,9;10,0;11,4;12,7;10,2;600;698;842;1057;1294;914;90;1065;4657;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;Appart 1P;;11,6;13,3;15,5;18,3;22,1;15,3;320;370;420;475;524;423;28;1477;4869;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;Appart 2P;;9,9;11,1;12,4;14,0;15,5;12,3;455;511;570;625;677;569;46;2529;9090;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;Appart 3P;;8,8;9,8;10,8;11,8;12,9;10,7;550;615;700;800;867;709;66;1928;7931;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;;Appart 4P+;;7,9;8,9;10,0;11,4;12,7;10,2;600;698;842;1057;1294;914;90;1065;4657;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;1. Moins de 1 an;;;9,3;10,5;12,0;14,0;16,4;11,8;434;528;625;760;934;672;57;2001;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;1. Moins de 1 an;;Appart 1P;12,2;13,5;15,6;18,6;23,5;15,8;325;385;430;480;530;431;27;285;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;1. Moins de 1 an;;Appart 2P;10,2;11,3;12,7;14,3;16,1;12,6;478;531;582;628;677;580;46;803;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;1. Moins de 1 an;;Appart 3P;9,1;10,0;11,0;12,0;13,1;11,0;570;642;727;812;884;726;66;573;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;1. Moins de 1 an;;Appart 4P+;8,3;9,4;10,4;12,1;12,9;10,8;641;750;900;1120;1404;984;91;340;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;2. 1 an et plus;;;8,8;10,0;11,5;13,5;16,2;11,2;400;490;600;712;855;624;56;4998;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;2. 1 an et plus;;Appart 1P;11,4;13,1;15,4;18,1;20,9;15,0;318;356;415;466;520;418;28;1192;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;2. 1 an et plus;;Appart 2P;9,8;10,9;12,2;13,6;15,2;12,0;450;500;558;622;678;562;47;1726;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;2. 1 an et plus;;Appart 3P;8,6;9,6;10,6;11,6;12,7;10,6;531;600;690;778;858;697;66;1355;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;;2. 1 an et plus;;Appart 4P+;7,4;8,6;9,6;10,9;12,4;9,8;558;660;800;992;1225;865;88;725;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;1. Moins de 1 an;;;;9,3;10,5;12,0;14,0;16,4;11,8;434;528;625;760;934;672;57;2001;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;1. Moins de 1 an;;Appart 1P;;12,2;13,5;15,6;18,6;23,5;15,8;325;385;430;480;530;431;27;285;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;1. Moins de 1 an;;Appart 2P;;10,2;11,3;12,7;14,3;16,1;12,6;478;531;582;628;677;580;46;803;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;1. Moins de 1 an;;Appart 3P;;9,1;10,0;11,0;12,0;13,1;11,0;570;642;727;812;884;726;66;573;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;1. Moins de 1 an;;Appart 4P+;;8,3;9,4;10,4;12,1;12,9;10,8;641;750;900;1120;1404;984;91;340;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;2. 1 an et plus;;;;8,8;10,0;11,5;13,5;16,2;11,2;400;490;600;712;855;624;56;4998;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;2. 1 an et plus;;Appart 1P;;11,4;13,1;15,4;18,1;20,9;15,0;318;356;415;466;520;418;28;1192;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;2. 1 an et plus;;Appart 2P;;9,8;10,9;12,2;13,6;15,2;12,0;450;500;558;622;678;562;47;1726;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;2. 1 an et plus;;Appart 3P;;8,6;9,6;10,6;11,6;12,7;10,6;531;600;690;778;858;697;66;1355;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;;2. 1 an et plus;;Appart 4P+;;7,4;8,6;9,6;10,9;12,4;9,8;558;660;800;992;1225;865;88;725;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;;;;9,2;10,2;11,8;14,1;16,7;11,5;407;490;595;743;930;644;56;1764;3975;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;;;Appart 1P;11,1;13,2;15,0;19,5;22,1;15,1;330;380;425;490;556;434;29;383;659;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;;;Appart 2P;9,8;10,9;12,3;14,1;15,6;12,1;450;500;560;623;675;566;47;754;1472;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;;;Appart 3P;8,9;9,8;10,7;11,9;12,8;10,7;550;628;738;830;900;734;69;398;1038;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;;;Appart 4P+;8,2;8,8;10,0;11,4;12,4;10,1;750;800;1020;1208;1550;1050;104;229;805;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;1. Moins de 1 an;;;9,4;10,6;12,0;14,3;16,5;11,8;431;507;600;750;901;658;56;556;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;1. Avant 1946;;2. 1 an et plus;;;9,0;10,0;11,7;13,9;16,7;11,3;400;480;582;720;950;634;56;1208;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;;;;8,6;9,7;11,0;12,9;15,6;10,9;420;500;600;704;843;631;58;2797;9278;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;;;Appart 1P;11,4;12,8;14,7;17,2;21,8;14,8;339;383;427;472;511;428;29;580;1441;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;;;Appart 2P;9,6;10,6;12,0;13,3;15,3;11,8;450;500;560;610;660;556;47;892;3079;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;;;Appart 3P;8,4;9,4;10,4;11,4;12,3;10,3;520;570;650;744;822;662;64;799;3007;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;;;Appart 4P+;7,6;8,8;9,7;10,9;12,6;10,0;567;650;750;900;1150;833;83;526;1750;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,1;10,1;11,5;13,6;16,4;11,5;444;531;610;740;900;669;58;729;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;2. Entre 1946-1970;;2. 1 an et plus;;;8,3;9,5;10,9;12,5;14,7;10,6;412;492;587;689;814;607;57;2068;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;;;;8,8;10,1;11,9;14,2;16,7;11,5;400;468;580;693;829;604;53;745;6558;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;;;Appart 1P;12,4;13,5;15,3;17,8;21,1;15,2;322;370;420;468;497;418;27;200;1257;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;;;Appart 2P;10,3;11,5;12,7;14,0;16,0;12,6;463;502;569;620;700;573;45;275;2246;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;;;Appart 3P;8,5;9,3;10,3;11,1;12,5;10,3;563;600;686;725;845;681;66;161;1946;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;;;Appart 4P+;7,7;8,3;9,9;10,7;11,7;9,7;570;650;800;1014;1168;848;87;109;1110;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;1. Moins de 1 an;;;8,7;10,3;12,4;14,0;16,3;11,4;405;490;592;700;851;616;54;196;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;3. Entre 1971-1990;;2. 1 an et plus;;;9,0;10,0;11,9;14,5;17,2;11,5;393;451;579;690;817;597;52;549;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;;;;10,1;11,1;12,5;14,8;18,7;12,4;370;513;650;800;965;675;55;652;3644;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;;;Appart 1P;13,0;16,5;18,4;20,6;23,2;17,6;303;330;386;450;520;397;22;156;1027;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;;;Appart 2P;11,0;12,0;12,9;14,1;15,1;12,9;500;555;600;650;697;599;46;237;1273;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;;;Appart 3P;9,3;10,3;11,1;12,3;13,1;11,2;645;682;760;815;893;764;68;190;846;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;;;Appart 4P+;10,0;10,5;11,7;13,1;14,0;11,8;811;934;1050;1244;1404;1078;91;69;497;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;1. Moins de 1 an;;;10,1;11,0;12,4;13,9;18,3;12,3;400;567;700;840;1040;724;59;195;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;4. Entre 1991-2005;;2. 1 an et plus;;;10,1;11,1;12,7;15,3;19,0;12,5;350;467;628;766;946;641;51;457;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;;;;10,0;11,3;12,2;13,8;15,4;12,0;485;561;680;800;930;690;57;1041;3093;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;;;Appart 1P;12,1;12,8;15,0;16,0;16,5;14,3;286;310;437;490;542;412;29;158;484;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;;;Appart 2P;11,3;11,9;13,1;14,5;15,5;13,1;498;548;592;650;685;598;46;371;1020;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;;;Appart 3P;10,3;11,1;11,7;12,5;13,8;11,8;660;700;760;816;930;770;65;380;1093;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;;;Appart 4P+;7,8;9,5;10,6;12,2;12,8;10,7;620;800;857;1015;1179;907;85;132;495;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;1. Moins de 1 an;;;10,6;11,6;12,5;14,0;15,2;12,5;490;586;685;823;950;716;57;325;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;;5. Apr�s 2005;;2. 1 an et plus;;;9,5;10,9;12,1;13,6;15,5;11,8;458;550;676;790;900;673;57;716;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;;;;;9,2;10,2;11,8;14,1;16,7;11,5;407;490;595;743;930;644;56;1764;3975;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;;;Appart 1P;;11,1;13,2;15,0;19,5;22,1;15,1;330;380;425;490;556;434;29;383;659;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;;;Appart 2P;;9,8;10,9;12,3;14,1;15,6;12,1;450;500;560;623;675;566;47;754;1472;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;;;Appart 3P;;8,9;9,8;10,7;11,9;12,8;10,7;550;628;738;830;900;734;69;398;1038;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;;;Appart 4P+;;8,2;8,8;10,0;11,4;12,4;10,1;750;800;1020;1208;1550;1050;104;229;805;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;1. Moins de 1 an;;;;9,4;10,6;12,0;14,3;16,5;11,8;431;507;600;750;901;658;56;556;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;1. Avant 1946;;2. 1 an et plus;;;;9,0;10,0;11,7;13,9;16,7;11,3;400;480;582;720;950;634;56;1208;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;;;;;8,6;9,7;11,0;12,9;15,6;10,9;420;500;600;704;843;631;58;2797;9278;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;;;Appart 1P;;11,4;12,8;14,7;17,2;21,8;14,8;339;383;427;472;511;428;29;580;1441;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;;;Appart 2P;;9,6;10,6;12,0;13,3;15,3;11,8;450;500;560;610;660;556;47;892;3079;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;;;Appart 3P;;8,4;9,4;10,4;11,4;12,3;10,3;520;570;650;744;822;662;64;799;3007;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;;;Appart 4P+;;7,6;8,8;9,7;10,9;12,6;10,0;567;650;750;900;1150;833;83;526;1750;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;1. Moins de 1 an;;;;9,1;10,1;11,5;13,6;16,4;11,5;444;531;610;740;900;669;58;729;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;2. Entre 1946-1970;;2. 1 an et plus;;;;8,3;9,5;10,9;12,5;14,7;10,6;412;492;587;689;814;607;57;2068;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;;;;;8,8;10,1;11,9;14,2;16,7;11,5;400;468;580;693;829;604;53;745;6558;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;;;Appart 1P;;12,4;13,5;15,3;17,8;21,1;15,2;322;370;420;468;497;418;27;200;1257;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;;;Appart 2P;;10,3;11,5;12,7;14,0;16,0;12,6;463;502;569;620;700;573;45;275;2246;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;;;Appart 3P;;8,5;9,3;10,3;11,1;12,5;10,3;563;600;686;725;845;681;66;161;1946;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;;;Appart 4P+;;7,7;8,3;9,9;10,7;11,7;9,7;570;650;800;1014;1168;848;87;109;1110;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;1. Moins de 1 an;;;;8,7;10,3;12,4;14,0;16,3;11,4;405;490;592;700;851;616;54;196;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;;;9,0;10,0;11,9;14,5;17,2;11,5;393;451;579;690;817;597;52;549;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;;;;;10,0;11,2;12,4;14,2;16,8;12,2;395;550;666;800;948;682;56;1693;6736;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;;;Appart 1P;;12,4;14,7;16,6;19,0;22,9;16,4;292;320;390;465;525;401;24;314;1512;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;;;Appart 2P;;11,2;12,0;13,0;14,3;15,5;13,0;498;550;600;650;688;598;46;608;2293;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;;;Appart 3P;;9,6;10,6;11,6;12,5;13,6;11,5;650;693;760;815;916;767;67;570;1939;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;;;Appart 4P+;;8,7;10,0;11,3;12,4;13,5;11,2;760;823;970;1076;1358;990;88;201;992;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;;;10,3;11,4;12,5;14,0;16,5;12,4;450;571;688;830;1000;720;58;520;;Estimation directe
B3800;2023;L3800;;L3800.1;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;;;9,8;11,0;12,3;14,3;17,0;12,1;370;525;650;775;900;656;54;1173;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;;8,0;9,4;10,9;12,6;14,3;10,5;450;547;651;810;1080;720;69;5929;30454;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Maison 1-3P;7,2;8,6;11,0;13,1;16,1;10,4;434;500;600;688;845;630;61;127;1305;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Ensemble 4P+;7,1;8,4;9,8;11,1;12,6;9,6;610;707;883;1144;1401;953;99;1797;9927;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Maison 4P+;7,0;8,6;10,4;12,0;13,5;10,0;780;939;1200;1400;1650;1185;118;396;3443;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Appart 1P;10,9;12,5;14,1;16,2;19,3;14,1;320;365;420;480;540;429;30;694;2642;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Appart 2P;9,5;10,9;12,5;13,8;15,5;12,2;437;495;550;608;665;551;45;1394;6971;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Appart 3P;8,4;9,5;10,7;11,8;12,9;10,5;530;595;675;758;845;682;65;1917;9610;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Appart 4P+;7,1;8,4;9,6;10,7;11,9;9,3;589;666;780;939;1120;830;89;1401;6483;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Ensemble 1P;10,9;12,5;14,2;16,4;19,2;14,2;320;366;420;480;540;428;30;701;2722;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Ensemble 2P;9,6;10,9;12,5;13,8;15,5;12,2;438;497;550;610;661;552;45;1439;7339;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;;Ensemble 3P;8,1;9,4;10,6;11,8;12,9;10,5;528;591;675;760;850;682;65;1992;10466;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Maison;;7,1;8,6;10,5;12,3;13,8;10,1;580;700;1000;1330;1550;1040;103;523;4749;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Appart 1P;;10,9;12,5;14,1;16,2;19,3;14,1;320;365;420;480;540;429;30;694;2642;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Appart 2P;;9,5;10,9;12,5;13,8;15,5;12,2;437;495;550;608;665;551;45;1394;6971;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Appart 3P;;8,4;9,5;10,7;11,8;12,9;10,5;530;595;675;758;845;682;65;1917;9610;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Appart 4P+;;7,1;8,4;9,6;10,7;11,9;9,3;589;666;780;939;1120;830;89;1401;6483;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Ensemble 1P;;10,9;12,5;14,2;16,4;19,2;14,2;320;366;420;480;540;428;30;701;2722;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Ensemble 2P;;9,6;10,9;12,5;13,8;15,5;12,2;438;497;550;610;661;552;45;1439;7339;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Ensemble 3P;;8,1;9,4;10,6;11,8;12,9;10,5;528;591;675;760;850;682;65;1992;10466;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;;Ensemble 4P+;;7,1;8,4;9,8;11,1;12,6;9,6;610;707;883;1144;1401;953;99;1797;9927;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;1. Moins de 1 an;;;8,6;9,9;11,4;13,2;15,0;10,9;455;555;670;850;1128;742;68;1063;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;1. Moins de 1 an;;Ensemble 4P+;7,5;9,0;10,4;11,7;13,3;10,1;700;790;980;1200;1475;1034;102;343;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;1. Moins de 1 an;;Ensemble 1P;11,7;12,5;14,7;16,1;17,8;14,3;333;380;420;480;560;436;31;119;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;1. Moins de 1 an;;Ensemble 2P;9,6;11,5;12,9;14,4;15,8;12,7;450;509;568;610;653;561;44;267;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;1. Moins de 1 an;;Ensemble 3P;8,3;9,6;10,8;12,2;13,3;10,7;538;600;690;780;860;702;65;334;;Estimation directe
B3800;2023;L3800;;L3800.2;;;;;2. 1 an et plus;;;7,8;9,2;10,7;12,4;14,0;10,3;450;541;650;800;1050;709;69;4866;;Estimation directe
