Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;;35;;Estimation directe
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;;;9,5;11,0;13,3;16,7;20,3;12,7;393;460;573;684;840;600;47;1836;;Estimation directe
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;;13,0;15,0;17,3;20,5;23,3;17,1;350;392;450;493;549;449;26;564;;Estimation directe
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;;10,1;11,3;12,5;14,9;16,6;12,7;480;525;590;637;704;589;46;689;;Estimation directe
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;;8,1;9,5;10,6;11,7;13,1;10,4;580;640;700;780;900;710;68;414;;Estimation directe
B3300;2024;L3300;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;;8,5;9,4;10,5;12,3;14,3;11,0;703;781;931;1105;1465;982;90;169;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;;;;;10,4;11,8;13,4;16,3;20,4;13,1;437;513;610;750;894;649;50;2780;19385;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;;;Appart 1P;;14,2;15,9;19,1;21,5;23,8;18,1;390;425;460;500;548;467;26;578;4538;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;;;Appart 2P;;11,1;12,2;13,3;15,1;17,0;13,5;520;567;600;650;708;611;45;1226;8371;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;;;Appart 3P;;9,6;10,6;11,8;13,1;14,2;11,7;639;707;767;842;936;781;67;781;4970;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;;;Appart 4P+;;8,3;9,8;10,8;12,5;13,9;10,7;781;900;1000;1132;1305;1030;96;195;1506;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;;;10,8;12,4;14,6;17,8;21,4;13,7;446;510;600;738;872;644;47;766;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;;15,1;16,3;18,8;21,5;23,8;18,5;402;434;470;531;580;490;27;224;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;;11,4;12,4;13,9;15,8;18,0;13,8;543;574;600;654;755;628;45;335;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;;10,4;11,0;12,1;13,4;14,6;12,0;665;715;771;829;902;787;66;169;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;;38;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;;;10,0;11,5;13,1;16,0;20,1;12,8;435;515;620;750;896;651;51;2014;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;;13,7;15,8;19,3;22,0;23,9;18,0;389;420;449;490;523;454;25;354;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;;10,9;12,0;13,2;14,8;16,6;13,3;514;558;601;648;689;604;45;891;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;;9,4;10,5;11,8;13,0;14,2;11,6;626;700;762;846;950;779;67;612;;Estimation directe
B3300;2024;L3300;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;;8,3;9,8;10,7;12,3;13,8;10,8;755;870;970;1146;1304;1009;94;157;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;;;;;10,4;11,2;12,3;13,3;14,7;12,1;500;551;634;748;859;662;55;12557;34448;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;;;Appart 1P;;12,4;13,2;14,1;15,7;19,6;14,7;342;402;450;486;542;448;30;571;3367;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;;;Appart 2P;;11,6;12,3;12,9;13,7;14,9;13,0;503;535;566;602;650;572;44;6212;15542;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;;;Appart 3P;;10,1;10,9;11,4;12,0;13,0;11,5;654;693;733;781;840;745;65;4905;12312;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;;;Appart 4P+;;9,3;10,1;10,6;11,5;13,2;10,8;795;853;904;977;1188;944;87;869;3228;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;1. Moins de 1 an;;;;10,5;11,4;12,4;13,5;15,0;12,2;504;555;635;750;860;667;55;3574;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;1. Moins de 1 an;;Appart 1P;;12,7;13,2;14,2;16,6;22,7;15,1;363;425;455;486;553;459;30;155;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;1. Moins de 1 an;;Appart 2P;;11,7;12,3;13,0;14,0;15,3;13,1;514;541;571;614;675;580;44;1822;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;1. Moins de 1 an;;Appart 3P;;10,4;10,9;11,4;12,0;13,0;11,5;657;695;737;790;850;751;65;1346;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;;9,6;10,2;10,7;11,8;14,1;11,1;819;853;912;1020;1300;975;88;251;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;2. 1 an et plus;;;;10,3;11,2;12,2;13,3;14,5;12,0;500;550;631;746;859;660;55;8983;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;2. 1 an et plus;;Appart 1P;;12,4;13,2;14,0;15,5;18,5;14,5;337;390;449;486;535;442;30;416;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;2. 1 an et plus;;Appart 2P;;11,5;12,2;12,9;13,6;14,6;12,9;500;531;563;600;640;568;44;4390;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;2. 1 an et plus;;Appart 3P;;10,0;10,8;11,4;12,0;13,0;11,5;653;693;731;778;835;742;65;3559;;Estimation directe
B3300;2024;L3300;;;Appartement;5. Après 2005;;2. 1 an et plus;;Appart 4P+;;9,1;10,0;10,6;11,3;12,8;10,7;774;853;899;960;1104;931;87;618;;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;;10,6;12,6;14,8;18,0;21,5;14,0;442;525;650;860;1200;750;53;2992;23655;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;;;;;Ensemble 4P+;8,8;10,4;12,4;13,7;15,4;12,1;758;1000;1269;1607;2000;1333;110;314;3178;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Maison 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;;;;;Appart 1P;13,7;16,2;19,2;21,9;24,7;18,6;385;430;480;549;620;497;27;759;6575;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Appart 2P;11,5;13,1;15,0;16,9;19,0;14,8;500;567;630;700;802;645;44;1159;8845;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Appart 3P;9,5;11,3;12,7;14,6;16,3;12,8;638;720;865;1050;1249;902;70;723;4604;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Appart 4P+;8,2;10,3;12,1;13,7;15,6;11,9;750;949;1200;1550;1856;1271;107;250;2440;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Ensemble 1P;13,7;16,2;19,1;21,9;24,7;18,6;385;430;480;549;620;498;27;760;6614;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Ensemble 2P;11,5;13,1;15,0;17,0;19,1;14,8;500;569;630;700;800;645;44;1170;8971;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;;Ensemble 3P;9,7;11,3;12,7;14,6;16,6;12,9;631;720;865;1050;1251;905;70;748;4892;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Maison 1-3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;;;;Ensemble 4P+;;8,8;10,4;12,4;13,7;15,4;12,1;758;1000;1269;1607;2000;1333;110;314;3178;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Maison 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;;;;Appart 1P;;13,7;16,2;19,2;21,9;24,7;18,6;385;430;480;549;620;497;27;759;6575;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Appart 2P;;11,5;13,1;15,0;16,9;19,0;14,8;500;567;630;700;802;645;44;1159;8845;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Appart 3P;;9,5;11,3;12,7;14,6;16,3;12,8;638;720;865;1050;1249;902;70;723;4604;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Appart 4P+;;8,2;10,3;12,1;13,7;15,6;11,9;750;949;1200;1550;1856;1271;107;250;2440;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Ensemble 1P;;13,7;16,2;19,1;21,9;24,7;18,6;385;430;480;549;620;498;27;760;6614;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Ensemble 2P;;11,5;13,1;15,0;17,0;19,1;14,8;500;569;630;700;800;645;44;1170;8971;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;;Ensemble 3P;;9,7;11,3;12,7;14,6;16,6;12,9;631;720;865;1050;1251;905;70;748;4892;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;1. Moins de 1 an;;;12,4;13,7;15,9;19,2;22,1;15,3;450;510;650;850;1200;742;49;880;;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;;2. 1 an et plus;;;10,0;11,9;14,2;17,3;20,8;13,5;435;531;650;861;1210;754;56;2112;;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;1. Moins de 1 an;;;;12,4;13,7;15,9;19,2;22,1;15,3;450;510;650;850;1200;742;49;880;;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;;2. 1 an et plus;;;;10,0;11,9;14,2;17,3;20,8;13,5;435;531;650;861;1210;754;56;2112;;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;;;;10,3;12,6;15,1;18,2;21,5;14,0;450;547;670;913;1280;785;56;1672;11656;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;;;;9,6;12,3;13,5;15,4;21,4;13,2;420;482;660;782;1035;687;52;110;3442;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;;;;11,3;13,0;15,3;17,9;21,7;14,7;423;475;578;711;905;631;43;401;4125;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;;;;11,4;12,9;14,8;18,4;22,2;14,6;443;501;626;789;1088;699;48;464;2927;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;;;;10,8;11,8;13,3;15,1;17,7;13,6;528;579;653;859;1292;772;57;345;1505;Estimation directe
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;;;;;10,3;12,6;15,1;18,2;21,5;14,0;450;547;670;913;1280;785;56;1672;11656;Estimation directe
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;;;;;9,6;12,3;13,5;15,4;21,4;13,2;420;482;660;782;1035;687;52;110;3442;Estimation directe
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;;;;;11,3;13,0;15,3;17,9;21,7;14,7;423;475;578;711;905;631;43;401;4125;Estimation directe
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;;;;;11,4;12,9;14,8;18,4;22,2;14,6;443;501;626;789;1088;699;48;464;2927;Estimation directe
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;;;;;10,8;11,8;13,3;15,1;17,7;13,6;528;579;653;859;1292;772;57;345;1505;Estimation directe
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;;Maison 1-3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;;Maison 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;2. 1 an et plus;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;1. Avant 1946;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;1. Avant 1946;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Maison;5. Après 2005;;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;;;10,7;12,6;15,0;18,1;21,5;14,1;439;516;640;824;1100;723;51;2891;22463;Estimation directe
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;1. Moins de 1 an;;;12,4;13,7;16,0;19,4;22,1;15,3;450;500;645;828;1100;716;47;852;;Estimation directe
B3300;2024;L3300;L3300.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;2. 1 an et plus;;;10,1;12,0;14,5;17,4;20,9;13,6;430;522;640;822;1100;726;53;2039;;Estimation directe
B3300;2024;L3300;L3300.1.01;;Appartement;;;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;2. 1 an et plus;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;2. 1 an et plus;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;1. Moins de 1 an;;;;12,4;13,7;16,0;19,4;22,1;15,3;450;500;645;828;1100;716;47;852;;Estimation directe
B3300;2024;L3300;L3300.1.01;;Appartement;;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;2. 1 an et plus;;;;10,1;12,0;14,5;17,4;20,9;13,6;430;522;640;822;1100;726;53;2039;;Estimation directe
B3300;2024;L3300;L3300.1.01;;Appartement;;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;2. 1 an et plus;;Appart 2P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;2. 1 an et plus;;Appart 3P;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;;;Appart 1P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;;;Appart 2P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;;;Appart 3P;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;;;Appart 4P+;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;;
B3300;2024;L3300;L3300.1.01;;Appartement;;1. Avant 1946;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;;;
